Kolumna1	Kolumna2	Kolumna3	Kolumna4	kg_trans	ilosc_kg	przed_przecena	PO_PRZECENIE	rabaty_suma	czy_wystepuje_rabat						
01/08/2022	Reneta	J	182-72-86-381	284	8302	994	994	0	0						
11/08/2022	Papierowka	L	182-72-86-381	271	8573	867,2	867,2	0	0						
13/08/2022	Reneta	J	182-72-86-381	56	8629	196	196	0	0						
03/09/2022	Reneta	J	182-72-86-381	99	8728	346,5	346,5	0	0						
08/09/2022	Kosztela	J	182-72-86-381	53	8781	132,5	132,5	0	0						
15/09/2022	Kosztela	J	182-72-86-381	260	9041	650	650	0	0						
19/09/2022	Kosztela	J	182-72-86-381	164	9205	410	410	0	0						
20/09/2022	Lobo	J	182-72-86-381	498	9703	1245	1245	0	0						
21/09/2022	Antonowka	J	182-72-86-381	307	10010	982,4	982,4	0	0						
19/10/2022	Reneta	J	182-72-86-381	490	10500	1715	1715	0	0						
25/10/2022	Reneta	J	182-72-86-381	339	10839	1186,5	1186,5	0	0						
27/10/2022	Reneta	J	182-72-86-381	251	11090	878,5	878,5	0	0						
07/11/2022	Antonowka	J	182-72-86-381	23	11113	73,6	73,6	0	0						
17/11/2022	Kosztela	J	182-72-86-381	244	11357	610	610	0	0						
23/11/2022	Lobo	J	182-72-86-381	454	11811	1135	1135	0	0						
23/12/2022	Gloster	Z	182-72-86-381	287	12098	975,8	975,8	0	0						
23/12/2022	Szampion	Z	182-72-86-381	298	12396	715,2	715,2	0	0						
27/12/2022	Cortland	Z	182-72-86-381	496	12892	1587,2	1587,2	0	0						
27/12/2022	Cortland	Z	182-72-86-381	287	13179	918,4	918,4	0	0						
03/01/2022	Jonagold	Z	192-09-72-275	410	410	1394	1394	0	0						
03/01/2022	Gala	Z	192-09-72-275	720	1130	2448	2448	0	0						
14/01/2022	Gala	Z	192-09-72-275	536	1666	1822,4	1822,4	0	0						
18/01/2022	Gala	Z	192-09-72-275	577	2243	1961,8	1961,8	0	0						
22/01/2022	Gloster	Z	192-09-72-275	59	2302	200,6	200,6	0	0						
26/01/2022	Jonagold	Z	192-09-72-275	460	2762	1564	1564	0	0						
04/02/2022	Jonagored	Z	192-09-72-275	433	3195	1515,5	1515,5	0	0						
07/02/2022	Idared	Z	192-09-72-275	476	3671	1618,4	1618,4	0	0						
02/03/2022	Szampion	Z	192-09-72-275	238	3909	571,2	571,2	0	0						
02/03/2022	Gloster	Z	192-09-72-275	478	4387	1625,2	1625,2	0	0						
17/03/2022	Alwa	Z	192-09-72-275	138	4525	400,2	400,2	0	0						
01/04/2022	Jonagold	Z	192-09-72-275	284	4809	965,6	965,6	0	0						
04/04/2022	Jonagold	Z	192-09-72-275	534	5343	1815,6	1815,6	0	0						
18/04/2022	Gala	Z	192-09-72-275	616	5959	2094,4	2094,4	0	0						
28/04/2022	Gloster	Z	192-09-72-275	101	6060	343,4	343,4	0	0						
30/04/2022	Alwa	Z	192-09-72-275	131	6191	379,9	379,9	0	0						
30/04/2022	Gala	Z	192-09-72-275	458	6649	1557,2	1557,2	0	0						
02/05/2022	Szampion	Z	192-09-72-275	368	7017	883,2	883,2	0	0						
09/05/2022	Gloster	Z	192-09-72-275	55	7072	187	187	0	0						
13/05/2022	Alwa	Z	192-09-72-275	303	7375	878,7	878,7	0	0						
01/06/2022	Papierowka	L	192-09-72-275	434	7809	1388,8	1388,8	0	0						
02/06/2022	Melba	L	192-09-72-275	174	7983	469,8	469,8	0	0						
03/06/2022	Melba	L	192-09-72-275	289	8272	780,3	780,3	0	0						
13/06/2022	Melba	L	192-09-72-275	182	8454	491,4	491,4	0	0						
24/06/2022	Melba	L	192-09-72-275	58	8512	156,6	156,6	0	0						
06/07/2022	Papierowka	L	192-09-72-275	433	8945	1385,6	1385,6	0	0						
11/07/2022	Melba	L	192-09-72-275	231	9176	623,7	623,7	0	0						
20/07/2022	Papierowka	L	192-09-72-275	280	9456	896	896	0	0						
11/08/2022	Reneta	J	192-09-72-275	196	9652	686	686	0	0						
17/08/2022	Papierowka	L	192-09-72-275	420	10072	1344	1344	0	0						
27/08/2022	Papierowka	L	192-09-72-275	471	10543	1507,2	1507,2	0	0						
08/09/2022	Lobo	J	192-09-72-275	396	10939	990	990	0	0						
09/09/2022	Delikates	J	192-09-72-275	391	11330	1251,2	1251,2	0	0						
10/09/2022	Kosztela	J	192-09-72-275	108	11438	270	270	0	0						
22/09/2022	Kosztela	J	192-09-72-275	165	11603	412,5	412,5	0	0						
26/09/2022	Reneta	J	192-09-72-275	20	11623	70	70	0	0						
22/10/2022	Delikates	J	192-09-72-275	142	11765	454,4	454,4	0	0						
08/11/2022	Reneta	J	192-09-72-275	161	11926	563,5	563,5	0	0						
24/11/2022	Delikates	J	192-09-72-275	226	12152	723,2	723,2	0	0						
29/12/2022	Idared	Z	192-09-72-275	445	12597	1513	1513	0	0						
31/12/2022	Gala	Z	192-09-72-275	388	12985	1319,2	1319,2	0	0						
10/01/2022	Cortland	Z	193-47-03-638	266	266	851,2	851,2	0	0						
14/01/2022	Gloster	Z	193-47-03-638	183	449	622,2	622,2	0	0						
19/01/2022	Ligol	Z	193-47-03-638	327	776	1111,8	1111,8	0	0						
25/01/2022	Ligol	Z	193-47-03-638	417	1193	1417,8	1417,8	0	0						
31/01/2022	Alwa	Z	193-47-03-638	18	1211	52,2	52,2	0	0						
11/02/2022	Ligol	Z	193-47-03-638	99	1310	336,6	336,6	0	0						
11/02/2022	Gloster	Z	193-47-03-638	487	1797	1655,8	1655,8	0	0						
19/02/2022	Szampion	Z	193-47-03-638	272	2069	652,8	652,8	0	0						
03/03/2022	Jonagored	Z	193-47-03-638	394	2463	1379	1379	0	0						
04/03/2022	Jonagored	Z	193-47-03-638	668	3131	2338	2338	0	0						
12/03/2022	Jonagored	Z	193-47-03-638	386	3517	1351	1351	0	0						
14/03/2022	Jonagold	Z	193-47-03-638	497	4014	1689,8	1689,8	0	0						
19/03/2022	Gloster	Z	193-47-03-638	161	4175	547,4	547,4	0	0						
29/03/2022	Jonagored	Z	193-47-03-638	291	4466	1018,5	1018,5	0	0						
01/04/2022	Ligol	Z	193-47-03-638	409	4875	1390,6	1390,6	0	0						
05/04/2022	Jonagored	Z	193-47-03-638	293	5168	1025,5	1025,5	0	0						
08/04/2022	Cortland	Z	193-47-03-638	99	5267	316,8	316,8	0	0						
08/04/2022	Alwa	Z	193-47-03-638	270	5537	783	783	0	0						
12/04/2022	Cortland	Z	193-47-03-638	253	5790	809,6	809,6	0	0						
18/04/2022	Jonagored	Z	193-47-03-638	218	6008	763	763	0	0						
21/04/2022	Ligol	Z	193-47-03-638	344	6352	1169,6	1169,6	0	0						
28/04/2022	Cortland	Z	193-47-03-638	297	6649	950,4	950,4	0	0						
09/05/2022	Cortland	Z	193-47-03-638	132	6781	422,4	422,4	0	0						
24/05/2022	Cortland	Z	193-47-03-638	487	7268	1558,4	1558,4	0	0						
27/05/2022	Jonagold	Z	193-47-03-638	315	7583	1071	1071	0	0						
27/05/2022	Jonagored	Z	193-47-03-638	355	7938	1242,5	1242,5	0	0						
31/05/2022	Alwa	Z	193-47-03-638	219	8157	635,1	635,1	0	0						
08/06/2022	Reneta	J	193-47-03-638	402	8559	1407	1407	0	0						
13/06/2022	Reneta	J	193-47-03-638	107	8666	374,5	374,5	0	0						
17/06/2022	Melba	L	193-47-03-638	93	8759	251,1	251,1	0	0						
04/07/2022	Melba	L	193-47-03-638	227	8986	612,9	612,9	0	0						
13/07/2022	Reneta	J	193-47-03-638	236	9222	826	826	0	0						
20/07/2022	Reneta	J	193-47-03-638	303	9525	1060,5	1060,5	0	0						
26/07/2022	Reneta	J	193-47-03-638	252	9777	882	882	0	0						
13/08/2022	Reneta	J	193-47-03-638	475	10252	1662,5	1662,5	0	0						
02/09/2022	Reneta	J	193-47-03-638	179	10431	626,5	626,5	0	0						
23/09/2022	Delikates	J	193-47-03-638	477	10908	1526,4	1526,4	0	0						
26/09/2022	Delikates	J	193-47-03-638	19	10927	60,8	60,8	0	0						
17/10/2022	Lobo	J	193-47-03-638	30	10957	75	75	0	0						
20/10/2022	Antonowka	J	193-47-03-638	398	11355	1273,6	1273,6	0	0						
28/10/2022	Lobo	J	193-47-03-638	249	11604	622,5	622,5	0	0						
31/10/2022	Kosztela	J	193-47-03-638	267	11871	667,5	667,5	0	0						
14/11/2022	Reneta	J	193-47-03-638	230	12101	805	805	0	0						
16/11/2022	Reneta	J	193-47-03-638	440	12541	1540	1540	0	0						
19/11/2022	Reneta	J	193-47-03-638	84	12625	294	294	0	0						
19/11/2022	Lobo	J	193-47-03-638	16	12641	40	40	0	0						
22/11/2022	Antonowka	J	193-47-03-638	173	12814	553,6	553,6	0	0						
14/12/2022	Szampion	Z	193-47-03-638	153	12967	367,2	367,2	0	0						
26/12/2022	Idared	Z	193-47-03-638	424	13391	1441,6	1441,6	0	0						
